id,predicted_price
7853370100,647278.8
2523089025,954552.2
9476200680,269551.2
5714200140,426040.53
3575304895,554681.3
263000018,406359.0
8080400177,579594.1
6450304130,333676.06
514500090,563846.75
9477000300,442405.03
853600310,1526959.1
1951600240,219870.58
1099900120,326021.9
5323100120,517860.62
1223089016,416770.47
522059172,240312.48
1930300190,728271.2
9542840410,296251.84
8665050530,503439.84
5592900205,378019.56
5450300010,599408.9
2459960030,341275.25
3331500455,550980.06
3432500705,423643.97
3702900165,322969.78
5249803550,517771.6
626049058,410037.22
1788900380,184386.56
8075400360,225320.27
9113200250,756562.0
2738640040,673147.06
7821200307,500266.62
3530440140,238753.06
3582700130,439680.22
9276200569,767999.0
7197800020,579101.3
686200490,546079.56
3501600100,356995.44
6383000690,574992.5
7604400150,351111.97
5249801411,736439.4
2607720420,452254.7
9561100010,398727.28
1796370590,255853.2
4077800593,386637.25
854000165,249428.84
5536100010,857377.25
4188000670,792500.56
31000165,1398001.8
662350050,901309.06
4137000280,282049.72
6169901130,909174.94
1953400510,251302.75
7518506716,981924.44
1552520010,367157.94
7955080270,306141.16
9212900100,525860.3
3438500798,331122.6
7899800890,245197.12
4319200605,502556.3
1329300480,400370.12
8935100100,827036.2
5016001260,484768.47
4337600280,291865.38
1446401220,207258.36
7135521530,616907.1
6888900115,285967.53
2413301070,302173.53
345700040,263622.94
5566100145,448094.5
7634800070,344012.47
9346910500,628384.8
3529300060,316653.9
8128600060,1260667.1
8572900275,203104.64
4139420590,1347822.4
9274200322,603054.5
1472700200,530235.3
8820903380,593362.44
8563010130,926338.4
8965450110,877256.8
9274204230,483590.72
8165501700,368898.66
2193340260,523570.62
1860600290,831525.1
1222000055,228846.7
2492200280,479469.25
2488200455,369058.3
809001520,1227994.0
1796361140,246573.11
6398000011,716343.4
6813600365,524435.0
7504100920,832513.8
8835770330,783112.0
524059322,894559.8
4307330280,391121.3
1245002952,1021616.3
2021069059,246001.92
5700000595,652178.3
3629970930,759693.56
3336002215,256791.84
5100401060,683962.0
3278600750,279387.1
1126069045,1072797.4
7568700175,318854.28
452001475,512383.3
9283800230,472715.56
1737300130,466147.44
6189600040,495665.62
3679400025,547436.94
1096100010,325962.72
9513900050,244251.77
5452800645,698348.1
273800100,237278.05
7228500037,464736.8
808300090,432950.34
2493200215,570535.7
5035300255,712077.44
3380900160,389054.25
3630000130,406547.66
7300400670,283638.5
6798100070,358980.97
8078400010,539462.56
5566100060,493904.22
2768200212,503293.53
4035900060,600702.7
9460000110,357497.5
7199320190,537299.56
2225039081,499169.22
9512200050,667872.0
2634500085,306175.2
3654800200,281732.03
2724079090,1238857.5
2597520720,793024.2
3034200426,379645.88
984000130,292900.47
7852020670,423876.94
7923500060,728597.25
2310030510,299663.06
2205500540,504091.0
2493200015,418924.03
7853361420,562341.4
5652600605,546657.1
5285200020,317172.72
9406530150,347531.25
5706300020,489024.28
3278602490,411637.38
7197000100,549409.2
4447300008,524611.75
7899800045,240552.97
9250900095,360288.94
9268851740,587577.7
8682261440,494100.53
7284900385,796142.25
8079040300,441134.78
2225300585,414857.1
3223039013,453148.9
2013801350,256105.31
4055701110,874778.9
3578401770,440401.3
4046500720,522279.97
6145601745,349710.2
5207200195,729989.44
1972201856,559970.1
7212680080,261355.75
7277100510,628927.8
522079022,529264.9
5605000440,829868.94
6632300230,348423.84
8815400165,658002.6
6708200320,444374.12
2426059076,576395.8
3260200200,545435.9
2770601741,449574.6
4338800500,252927.25
9201000320,725925.5
7655900038,337068.9
3625059140,590646.56
4222310010,238241.88
2114700115,296749.94
3291800710,323838.16
9406590010,417590.88
3025059124,2651269.5
7972601250,363919.75
930000470,1023422.7
6690500060,508239.16
16000015,191575.75
5693501102,554776.56
8079040490,458965.5
7225000155,328671.4
8819900170,759966.8
7972601270,333664.44
1224069074,795585.5
5126900321,357603.47
3438501860,300790.4
2822069080,414498.62
1656600310,553636.8
3856900507,1210876.9
1626069139,462956.1
2524049257,1288622.5
3904960150,532629.44
7214820610,430235.4
7977201845,582976.9
2428100080,873489.0
2202500135,414253.12
1523550220,681004.2
2313900610,456731.16
4123840050,367239.06
2125059124,1102091.4
1225039067,436579.28
6431500283,464786.1
2473380010,300946.03
5694501195,438280.0
2881700046,387729.16
6837820330,319730.0
2337300370,198020.55
3876540630,230121.31
626059317,343549.6
3374500520,333147.16
7228501903,351664.66
4019300051,503465.16
4232902615,663929.3
3546000090,263153.75
8127700215,761183.5
3438501100,442109.3
1769600066,671364.2
8146100610,628564.25
3052700695,574762.75
7954310210,617902.06
3761700053,2121134.5
1320069179,326391.72
1331900410,761593.8
7303100210,322672.34
2464400285,481677.97
6163901150,371851.88
8955800045,345340.94
2314300200,437921.9
9528104360,412775.75
4177100005,621109.9
8856960260,303582.62
1828001220,614607.2
3066400710,686075.5
624110610,875669.44
4040800260,407777.44
5019500215,535024.4
2481630180,1403440.4
7203170190,704747.56
510001280,896507.1
9430110120,727515.56
1565950030,328598.62
9828202255,820738.5
3878900270,431638.0
8091600080,220213.33
1112000035,302986.0
2228900270,293117.3
6648701740,301667.88
1245003740,650076.8
2174503441,530014.2
7708250010,322727.78
6072300110,583463.4
2329800140,258701.56
1494300040,529511.25
3832050130,284704.28
7203100730,869227.1
7199330170,453132.66
7785000220,688165.8
1250201175,410823.28
4054500180,1094353.5
7905200061,433224.03
3751604895,239708.05
5220300140,296623.8
3323059027,317280.84
8651611980,859808.1
8673400190,525271.0
1668500100,857552.56
1023059365,572645.1
3308030060,328833.12
4232400860,992148.1
2144800615,280598.44
1568100920,1781047.2
9406510040,476668.75
2923049421,320815.4
1051000040,1434750.0
2077700042,627627.7
9423800030,277817.38
9818700455,692576.56
7133300675,415672.62
4113800550,634246.9
5553300375,1562722.8
2025701530,271503.3
7942601155,460749.8
7524300020,272279.22
2520069100,306798.1
5412300410,221029.2
7504110760,722321.7
2594200350,430651.28
2722059013,323482.34
8078430480,556136.3
1423069162,520141.5
8856001090,164278.88
7000100631,869184.8
4222200280,236129.44
7971300050,617646.0
2009001600,247633.03
6619910140,697094.6
2877100985,507795.1
1196000007,358233.16
1330850130,744401.4
6664900410,262557.62
1231001110,300552.5
9235900030,279573.7
9407101840,303779.62
9523103001,425392.12
2149800278,492811.5
7234601198,623639.7
9476700035,382017.12
9297301065,744206.8
518500700,781149.56
7843500090,338116.7
6056110780,319519.22
2345700260,331974.2
3509600070,243845.95
1431700280,331628.7
1623049174,270333.44
3024089049,348946.66
7853340450,374292.1
7732410360,781135.2
1446800995,318486.56
2946000285,255882.42
425079100,487721.66
3876313040,430407.66
1762600260,926193.4
1925069121,1142393.2
7443000480,899341.9
7820000015,344450.22
4027701253,490444.2
2826049165,354634.53
5426300060,808481.9
1278000210,200190.38
923000270,364942.8
7657600005,268208.72
3024079057,387048.0
3276180020,307328.06
7304300760,295790.16
3908100020,529717.4
8835400805,753157.0
4051150070,219082.17
3904930530,460061.06
6163900971,379491.22
7942600310,431750.56
4365700330,280533.12
423059207,290422.47
3992700265,320030.78
7177300090,485543.53
2540820010,608288.7
5700002510,1105162.0
5201000030,557536.1
7631800015,2505469.2
2922702965,690817.25
1525059198,871778.75
1245003160,771146.56
3810000455,324680.88
7855600080,660209.9
5701500030,1198567.4
7504020400,622925.44
1402600570,304666.38
7575610760,286807.12
8731990370,374578.84
5021900090,838176.25
290000075,508993.5
2841500010,407089.1
3955900830,458491.53
7852110140,570575.7
1311400350,253134.1
7773800015,545413.8
4123400320,504450.84
2725069157,872296.3
666000143,804350.75
5101408678,513195.8
6371000026,362727.38
2024059084,630450.94
7283900036,325159.6
8881900230,757692.4
3959400135,413468.66
7696610270,226275.73
1689400150,838612.5
5103900015,398421.9
1441000350,453618.62
5101408735,323640.56
3126059027,2382334.2
2320069014,588202.75
9541600015,626668.56
8682320420,724426.5
1562200090,600469.3
3395070980,545383.6
7349600230,257012.25
522049122,250866.36
869700060,295517.66
811000055,1290384.1
1221059176,418819.25
1523059103,470982.78
2025760210,781546.2
9218400088,330617.75
8682292020,472311.47
2623089135,431655.53
3758900259,1282899.9
524069049,550248.06
3121500150,881734.25
5581400080,771817.7
8087800020,479532.7
4070700290,712460.6
3296000170,619033.44
9238500040,494511.7
2744600040,352689.8
6813600380,633094.4
6140100150,506695.66
2201500555,466461.47
2600110250,627130.44
4337000275,166378.55
1186000150,633271.56
1972201963,510649.84
1105000745,399059.1
2887700560,605556.3
4039700080,708840.44
522049104,311149.44
4202400078,250013.1
7520000695,196003.58
7714000310,383279.7
4319200060,742340.44
8624700015,657623.5
5104520610,310248.88
2354300845,339497.94
3824100291,487035.6
6151800612,254935.56
5454200080,1004688.7
6413600290,359529.12
2131200065,305192.8
1459920010,282666.44
50300090,378690.72
2326300090,666814.25
7714000070,383194.9
3630180500,974400.4
1727850340,959465.75
8691430330,1001552.6
2310030390,269193.0
5561400610,497795.6
7010701016,514513.34
7883605915,276158.5
1282300995,362232.6
4040700310,498260.16
3353400435,240739.8
2143701015,501786.78
255450020,377078.94
1020069017,380975.03
4038200120,481810.44
9284801100,269157.28
1965200075,599595.9
847100047,557635.06
4038700720,543668.2
6815100085,827472.56
2508000020,320504.9
255520180,600452.3
6822100750,600287.5
869700050,319750.3
1775801405,581950.0
6600400090,230914.28
7202330270,463878.03
1683400165,794094.56
2625069070,1051199.2
7625702440,408919.66
3388000640,245934.7
1899400365,321580.38
6899990200,928685.06
5569700020,883155.1
986000045,310436.1
3293700221,324177.38
3764800250,356452.84
2291400566,363329.97
4219401236,1492012.9
4239400840,160910.03
7211400990,197355.67
7696500280,196075.86
7215721070,514567.22
3204850140,371292.44
4322200220,689860.0
2566300100,1236640.8
1944900090,436625.4
6648500390,281339.72
7385300020,706543.94
1704900135,353714.06
2877100655,718509.06
2726079098,584755.6
7625703800,442453.56
318300040,550169.6
7922800190,524848.8
2023049361,220794.31
8946400210,486404.34
6071600450,538959.6
4343800100,393721.9
1443300140,389619.4
1024039001,902965.56
2767704860,589437.0
7234600851,609447.06
644200065,865200.3
7784400035,784804.2
3826000560,219804.19
9272202260,640682.0
263000253,421032.88
3621059043,601101.44
240000130,585230.5
1352300120,216920.52
7849200861,298129.0
2487700130,445784.03
1796100140,283424.72
7234601221,562397.75
8651710190,446718.88
2916200091,604817.2
1232000915,536563.56
1545801970,272956.44
3211200420,342869.56
7686204675,205456.48
3141600210,219116.75
3959401284,575319.3
2113700825,249053.83
3876000710,404756.44
522069022,512217.94
3214200070,333306.28
1221039156,296611.9
259600790,436470.75
785000040,507553.34
8138870470,496351.0
2596300035,329829.7
540100057,1346354.8
3073500045,514882.53
5363200266,391057.84
8682261650,521233.78
3224510080,846661.5
3211270160,422230.72
9269200520,213089.39
293810190,494774.88
4197400043,307708.2
3026079031,354904.75
5332200405,960579.06
2473411210,305335.2
9268200315,547503.75
8123500050,604410.3
3221069091,482473.5
2485000165,601831.1
4058800215,609191.5
1926059039,869015.8
2533300680,911724.25
3343903640,352604.03
5700003705,1546409.6
2023049372,436471.66
4058800830,588059.25
3333002302,456062.5
2944500340,299427.22
1982200790,548220.44
8929000270,472688.9
8122101440,286593.9
7525530470,739188.8
9332800020,666110.0
3878900525,235309.75
5420300210,252174.64
9232900165,325877.16
6414100026,380561.6
3013300660,851983.94
7954300120,585008.4
1081200360,320213.9
2877102345,507441.25
2202500255,481227.16
7984400050,216187.2
9558020380,468459.25
7812801850,206368.89
8944460020,390547.56
2306400040,587001.25
8649400410,397430.7
7889602020,249183.75
2041000025,493152.62
871001484,593558.2
2767602141,524302.2
3630180470,768407.44
2769602140,439377.1
2473250280,324447.25
5422560660,524004.62
3756600240,364354.5
8651600160,792488.0
7202300540,854008.9
8961950250,470947.97
3303000130,444209.47
798000062,265960.12
1695900150,884216.5
1604730150,535519.4
4136930310,367581.72
8835401250,1340355.2
8665900328,463589.22
9262800255,260980.11
1853080570,833523.4
5556300114,808064.3
9517200290,417757.9
4037200295,507817.03
7417100123,390217.5
2620069077,219594.0
7922720040,651614.1
558100090,565454.06
257000037,274758.78
3319500385,487803.8
9297301520,341595.4
3580900090,380855.8
1321039076,179394.5
7227801581,311822.7
9407001620,299014.1
2130400150,325100.03
2312400200,266630.84
4046700210,411941.97
1193000480,974431.4
1492800296,567941.2
3013300017,420566.9
3630240140,566324.94
1049010390,346751.2
9320900420,171072.7
4315700060,380602.62
2591010290,338278.84
323089085,636075.5
6600400270,206218.36
2919701105,471113.5
7202360670,876297.0
8927600100,783998.6
3211700045,631796.5
4027701326,488710.3
1601600195,275406.9
7853280350,779995.3
3629970130,720100.5
7203120020,821139.75
9542900190,370858.7
8035350120,486771.8
1238501184,1074958.1
251200240,500648.78
8945300200,192480.08
2162000160,1100823.4
5466310060,175372.34
1239400064,853801.25
5205000020,324217.6
1720800305,746758.94
7280300375,580072.06
2095800400,479426.72
7852010950,551480.2
1428001160,563788.2
9528104910,690273.5
8644210470,947341.9
7923300310,510536.62
254000100,618140.56
1931300688,504622.0
7007700030,462556.47
422049178,228065.14
422069067,412969.03
2923049393,388898.28
930000305,426123.97
2461900448,480061.97
2610100020,287322.9
2895550050,243929.98
7701700040,266680.56
2460900020,518623.4
9827700105,554655.5
1005000240,311261.16
7200001254,528529.5
866400040,549430.9
305000170,649660.44
2260800110,842220.7
3442000127,694384.9
5253300437,478953.06
7576700150,1063669.2
5469501410,494012.16
5104531120,972254.3
723049434,330266.44
622069006,1458813.6
2517101200,322138.8
8159620160,228752.61
5561300640,428484.8
3317010130,223141.64
4364200250,368407.6
8732300060,676503.1
5603700025,766647.4
3585900190,1033817.4
3996900575,262676.7
8731801260,236704.78
3810000860,351100.53
5700003585,2304295.5
6332000050,500689.62
9286100250,412426.16
9471201110,933934.2
9290800050,565480.56
7300200400,649251.7
526069024,848055.25
1454600156,1207174.9
3904980360,516698.8
2626119062,315635.6
8651730290,431286.84
7611200195,785682.94
1919800260,639985.75
6632900354,287189.7
3972900195,321291.6
5151600170,298859.75
7016000440,447896.38
871000435,750658.94
9578060540,522978.5
2332700060,925593.94
766000240,279917.9
4363700200,294374.72
7100000250,373731.78
2781250560,242250.97
2781250100,349109.16
5419800220,266176.66
7147600245,252884.16
2926069083,844617.1
6189200125,769649.75
9542830160,297141.03
5152200020,275159.34
9412900045,489292.2
6600410480,181612.6
6979970080,587114.3
5636010280,281915.88
1732801300,804283.06
5561401530,463327.75
9578500510,368997.1
7304300906,329257.72
1223089077,673382.9
721049207,268241.0
8691330310,832101.4
1523069204,491838.34
3188100105,651666.94
6608500290,410744.56
2891400410,310814.47
7663700551,331135.88
5413200140,241974.08
425069139,625428.0
6713700155,376713.1
2767603505,488628.22
7789000080,282044.06
9211500620,227461.4
3750604417,213153.1
7922800320,574839.3
1471620240,328099.34
2222059052,356037.78
9551200270,1008100.25
2767603160,545354.75
9406710060,365949.97
8929000250,378585.25
5538300120,403348.3
2223069120,435014.5
1652500060,1786610.0
8564500240,422684.4
3629700120,598818.7
3943600070,408051.84
4171200025,309806.25
2425049063,2892565.2
9828701650,434106.5
3581000340,358440.4
8100900015,375752.62
2125059161,1149438.6
304000380,203839.55
8146200070,1503453.8
686530170,583976.44
2917200645,447373.16
9547200530,831895.3
2122059199,348675.12
1150000740,684043.4
5706200060,294612.7
9265410010,232990.8
4083800555,488398.2
6152900332,357353.47
2520900301,210961.61
9828200790,528146.75
1657530180,295137.16
7471900045,267111.8
9828200460,447814.75
1775900140,455804.03
6139800430,457171.78
7214400005,527525.9
5332200026,537304.7
9510970300,791846.9
2540830020,428785.38
3392100140,192144.72
1326069191,376550.06
2125059112,1142263.0
859000022,337282.88
8854100350,697270.6
121059007,262780.7
7977201707,493366.7
3859900060,2603867.8
8815400735,803092.0
705700530,343861.38
6600780130,366879.12
6378500105,415483.9
8143000310,470928.4
2877102330,683898.7
3526039074,609081.3
2115510300,260795.38
3024059014,1789559.2
2141330360,605810.1
546000400,476071.34
2071500011,425981.6
7972000240,224000.42
7016200460,458653.22
6204200180,435497.47
1552100135,1198803.4
88000173,478066.4
2581900235,759898.75
9211500560,225741.86
621069218,442955.3
1321970240,296058.1
798000630,311598.28
421000285,276889.62
2824600180,816375.9
3832051140,333182.03
1237500105,719579.9
8802400906,262464.75
3166900270,419523.44
3682000060,397398.75
5469700020,279671.75
1245001820,647703.06
9547205660,592667.94
7974700122,705876.8
7550801225,551417.3
1099950050,720272.2
1402900460,331679.47
7636800041,1148071.2
2115720270,266906.6
8651441750,206569.0
3904100035,291213.34
8815400020,621630.2
3303860590,479454.9
5427110040,981687.8
1782000160,353867.7
6204420290,463480.4
3995700245,291043.75
7955040130,464830.8
1442880650,523114.34
8833510230,1045934.3
7283900551,490619.56
4396000180,265721.9
7504021310,742450.2
322059264,301981.84
3654800040,280971.7
2767704777,507590.72
3278602190,369747.94
3236500220,504156.94
3410600100,296135.4
629410180,730822.56
3352402250,156239.42
4363700304,332210.78
7237550130,1210240.2
9808590210,1250455.5
8074200175,277126.06
3463400330,440598.0
6306400140,768836.06
8564950250,504044.97
5381000070,211834.52
9826700697,494489.6
8132700190,476316.2
7943000020,183022.02
9547204675,601815.4
4112100101,487183.5
727500030,677901.75
114101426,380093.62
9274202005,748197.94
1193000380,830322.0
3039000020,489422.4
7852170130,668417.6
2624079010,606095.25
4137010540,290417.7
7576200012,945512.06
1138020020,341971.8
3969300030,184870.17
898000200,213277.83
5153100030,298589.16
5104532030,505902.12
4406000050,223863.48
9274203390,615898.8
8682290360,441426.5
6928600330,258520.25
4139680070,910894.5
6844702690,450940.7
2154970020,2383912.2
4385701285,1144946.1
2426059071,656852.1
2867300160,459168.0
9512500720,536783.1
1773101020,306996.12
8687800100,298119.06
3627800050,1690182.0
1604600227,287919.4
3300701170,452601.78
9250900111,503553.28
7015200790,622984.0
1311100490,231525.17
2469000010,927705.75
1982201596,557281.1
1862700290,346529.2
2586800270,227604.25
9528102772,454802.34
5490210200,448281.7
6669080020,417261.97
179003055,234679.98
1860600535,872142.75
1592000130,598956.56
3905040170,529392.5
9320500080,263310.88
9276200850,523664.62
224069114,687990.8
2260000340,578403.25
5096300130,377007.62
3432500215,371113.97
2600000050,708900.3
8856003839,236269.94
2492200435,426559.03
7855900110,1172585.6
6806100250,311488.5
2770603523,527305.3
1370800515,2050370.4
2726049150,453409.56
1226059161,591458.75
1068000375,4026524.0
9528104109,471508.8
5126310060,515826.16
1951820070,560982.9
1545805980,383547.94
9464700340,872673.0
4319200675,944535.7
7518500885,564105.9
7852020620,494960.94
869700370,323033.94
8643000190,274690.44
8902000267,588699.1
7972602435,254671.1
2050100210,924130.8
6705120540,466586.47
2767601390,596273.44
4141000490,1180879.9
9345400350,743473.4
3222079162,362853.5
7789000120,243127.84
6646200770,747957.4
6666800180,739802.5
1725800280,490619.7
6117500460,1134853.5
5470100220,223567.73
5457300478,522118.88
7550800195,557332.3
7787050180,568608.9
6204430250,533017.94
7640400250,507577.66
624110920,831045.0
3629920140,357203.7
7173700518,675242.94
3210200395,203919.36
2473480560,390063.3
2623089141,496853.97
1423800080,219429.83
2076400050,336306.3
3832060120,305667.12
7702600930,410113.84
5101404555,407588.44
3723800415,371340.5
3356403400,228640.88
9214400125,531048.56
1797500530,565047.5
9551201660,1140977.9
3878900815,346023.84
1760650280,335731.75
5466410030,240452.2
6388930620,640920.3
2331300395,794888.56
9412700160,296439.4
871001611,614427.8
3142600120,602745.5
3995700220,345082.9
2310000280,270718.53
8039900400,402639.94
7504021510,699628.6
1959700445,1638506.5
1556200155,623291.9
3629960590,363781.4
259000240,469622.25
662440020,406761.47
3123049142,546528.5
321100260,749510.25
6840701095,519673.84
3738900165,416324.03
4427100130,396659.44
9238500100,474982.06
6145601810,370010.7
2570300090,380501.22
4017600010,499347.28
1005000220,371609.38
1257202120,476004.66
9527000490,488160.3
8691400080,705962.56
1726069084,424993.34
248000240,198801.95
6113400046,353378.44
2130702350,390866.88
920069052,220809.36
6071300160,581967.3
1623049041,161719.64
9268200285,346033.78
1843100520,364195.16
2887700826,631166.25
9122000385,579572.2
9475700220,360249.9
2804600005,751977.9
2896400300,372278.8
5015000180,777540.0
3630220180,777966.56
8832900780,558436.75
1568100300,459201.8
8718500610,419996.34
4147200140,1192693.0
1973700030,1070898.2
8862000075,154045.31
9320990110,267013.44
1151100035,396858.7
2011000010,228207.7
1651500060,1107326.1
446000190,837048.25
2344300220,887466.6
523049195,208500.73
9191200015,623953.6
7942601410,750396.0
7137800300,214938.12
7853300280,514427.0
6654700240,329179.75
569000050,611756.8
3584000180,230510.9
2026079055,357629.97
8898700880,277496.47
5075400150,664155.56
8731981360,377789.28
4222500020,230532.58
7996720050,602895.06
4077800094,596949.44
6446200365,643441.2
2824089053,549977.75
1311800220,227338.22
3522049063,742187.1
1721801280,180923.2
6131600240,206087.2
7202310040,616541.75
1123059125,528560.56
646910160,234205.6
5630500005,380257.06
3342100785,326397.16
9547205610,627109.5
1773100123,273078.97
3353400092,304684.25
217500015,383626.12
3649100031,423905.9
7896300150,290937.66
623049185,249789.98
1773100430,338810.7
1781500220,757951.8
3395380200,229496.08
2424059170,3096512.2
4389200765,1640394.0
1543000060,507068.84
6154900005,639884.0
2902200240,496291.47
1442880640,532549.9
8562770490,565296.06
2768300655,555013.0
3432501315,329011.0
5035300570,772565.25
3626039028,437955.28
3876540780,245764.39
327000100,1082485.5
7551300065,499474.06
1312920060,246893.05
2215901230,263911.94
6306800010,451720.84
2767700022,509659.12
5589900610,528996.75
4320200020,734292.94
5249804655,601000.7
9238500480,474125.03
3885806565,1019930.1
7905200205,467248.88
5727500102,318219.62
3585220070,377035.38
2078500210,554997.25
1839920050,391151.12
534000080,328694.9
856000255,651139.75
4141010110,1840867.5
9558040820,760421.9
7768700315,1194334.5
2796100640,275568.22
1922059010,214666.94
3448000542,245319.14
3883100220,293661.72
7237301210,276603.1
3893100456,929012.25
9578501110,369371.22
6145601995,463834.3
4024100120,327014.62
8899000050,343428.34
3396820010,569417.1
6749700117,354777.56
1954400060,511612.2
3303970100,718777.6
2540850070,448239.7
3797000745,494159.56
7883603700,276316.56
3438501452,433040.88
3530210260,695787.5
3598600049,180998.97
731500170,359357.75
7129304375,188836.6
263000006,406359.0
7212660560,294581.25
1112700010,427177.8
3420069060,728321.6
2473000470,430025.03
8691390980,726923.5
6184700100,474087.3
4476400275,346873.5
2968801240,297585.62
1529300160,423830.34
7640400070,626720.2
7016100380,460658.6
2172000890,461558.28
4035900015,730627.25
9528104660,949050.25
507100005,359701.9
2783100160,410935.66
3629921140,792548.56
1099750610,233176.98
1330300451,1161710.9
